sigma_0.1_tau,sigma_0.1_strain,sigma_0.1_strain_rate,sigma_0.2_tau,sigma_0.2_strain,sigma_0.2_strain_rate
2.96200000e+01,1.14045121e+50,5.49745370e+50,2.96200000e+01,4.14351228e+57,1.99734690e+58
2.96300000e+01,1.19820996e+50,5.77587514e+50,2.96300000e+01,4.35336264e+57,2.09850359e+58
2.96400000e+01,1.25889393e+50,6.06839737e+50,2.96400000e+01,4.57384098e+57,2.20478341e+58
2.96500000e+01,1.32265128e+50,6.37573455e+50,2.96500000e+01,4.80548556e+57,2.31644582e+58
2.96600000e+01,1.38963765e+50,6.69863698e+50,2.96600000e+01,5.04886191e+57,2.43376344e+58
2.96700000e+01,1.46001658e+50,7.03789297e+50,2.96700000e+01,5.30456417e+57,2.55702267e+58
2.96800000e+01,1.53395989e+50,7.39433076e+50,2.96800000e+01,5.57321662e+57,2.68652443e+58
2.96900000e+01,1.61164809e+50,7.76882053e+50,2.96900000e+01,5.85547510e+57,2.82258487e+58
2.97000000e+01,1.69327086e+50,8.16227653e+50,2.97000000e+01,6.15202872e+57,2.96553616e+58
2.97100000e+01,1.77902745e+50,8.57565932e+50,2.97100000e+01,6.46360145e+57,3.11572730e+58
2.97200000e+01,1.86912723e+50,9.00997810e+50,2.97200000e+01,6.79095394e+57,3.27352495e+58
2.97300000e+01,1.96379016e+50,9.46629318e+50,2.97300000e+01,7.13488538e+57,3.43931434e+58
2.97400000e+01,2.06324735e+50,9.94571857e+50,2.97400000e+01,7.49623540e+57,3.61350023e+58
2.97500000e+01,2.16774160e+50,1.04494247e+51,2.97500000e+01,7.87588619e+57,3.79650785e+58
2.97600000e+01,2.27752801e+50,1.09786413e+51,2.97600000e+01,8.27476458e+57,3.98878398e+58
2.97700000e+01,2.39287461e+50,1.15346604e+51,2.97700000e+01,8.69384439e+57,4.19079805e+58
2.97800000e+01,2.51406301e+50,1.21188393e+51,2.97800000e+01,9.13414871e+57,4.40304322e+58
2.97900000e+01,2.64138905e+50,1.27326043e+51,2.97900000e+01,9.59675248e+57,4.62603766e+58
2.98000000e+01,2.77516359e+50,1.33774538e+51,2.98000000e+01,1.00827851e+58,4.86032577e+58
2.98100000e+01,2.91571321e+50,1.40549620e+51,2.98100000e+01,1.05934330e+58,5.10647952e+58
2.98200000e+01,3.06338104e+50,1.47667829e+51,2.98200000e+01,1.11299430e+58,5.36509986e+58
2.98300000e+01,3.21852758e+50,1.55146544e+51,2.98300000e+01,1.16936248e+58,5.63681817e+58
2.98400000e+01,3.38153160e+50,1.63004022e+51,2.98400000e+01,1.22858546e+58,5.92229779e+58
2.98500000e+01,3.55279105e+50,1.71259447e+51,2.98500000e+01,1.29080782e+58,6.22223568e+58
2.98600000e+01,3.73272402e+50,1.79932971e+51,2.98600000e+01,1.35618146e+58,6.53736407e+58
2.98700000e+01,3.92176979e+50,1.89045771e+51,2.98700000e+01,1.42486598e+58,6.86845232e+58
2.98800000e+01,4.12038989e+50,1.98620094e+51,2.98800000e+01,1.49702907e+58,7.21630870e+58
2.98900000e+01,4.32906920e+50,2.08679313e+51,2.98900000e+01,1.57284689e+58,7.58178245e+58
2.99000000e+01,4.54831719e+50,2.19247987e+51,2.99000000e+01,1.65250455e+58,7.96576581e+58
2.99100000e+01,4.77866910e+50,2.30351916e+51,2.99100000e+01,1.73619651e+58,8.36919620e+58
2.99200000e+01,5.02068731e+50,2.42018210e+51,2.99200000e+01,1.82412710e+58,8.79305855e+58
2.99300000e+01,5.27496266e+50,2.54275350e+51,2.99300000e+01,1.91651097e+58,9.23838762e+58
2.99400000e+01,5.54211592e+50,2.67153258e+51,2.99400000e+01,2.01357368e+58,9.70627062e+58
2.99500000e+01,5.82279930e+50,2.80683376e+51,2.99500000e+01,2.11555218e+58,1.01978498e+59
2.99600000e+01,6.11769803e+50,2.94898733e+51,2.99600000e+01,2.22269543e+58,1.07143253e+59
2.99700000e+01,6.42753206e+50,3.09834034e+51,2.99700000e+01,2.33526501e+58,1.12569579e+59
2.99800000e+01,6.75305781e+50,3.25525742e+51,2.99800000e+01,2.45353573e+58,1.18270725e+59
2.99900000e+01,7.09506997e+50,3.42012164e+51,2.99900000e+01,2.57779634e+58,1.24260608e+59
3.00000000e+01,7.45440352e+50,3.59333550e+51,3.00000000e+01,2.70835019e+58,1.30553852e+59
3.00100000e+01,7.83193571e+50,3.77532187e+51,3.00100000e+01,2.84551601e+58,1.37165820e+59
3.00200000e+01,8.22858821e+50,3.96652503e+51,3.00200000e+01,2.98962867e+58,1.44112655e+59
3.00300000e+01,8.64532939e+50,4.16741178e+51,3.00300000e+01,3.14103998e+58,1.51411316e+59
3.00400000e+01,9.08317664e+50,4.37847254e+51,3.00400000e+01,3.30011961e+58,1.59079622e+59
3.00500000e+01,9.54319890e+50,4.60022259e+51,3.00500000e+01,3.46725590e+58,1.67136293e+59
3.00600000e+01,1.00265192e+51,4.83320328e+51,3.00600000e+01,3.64285690e+58,1.75600999e+59
3.00700000e+01,1.05343176e+51,5.07798340e+51,3.00700000e+01,3.82735130e+58,1.84494404e+59
3.00800000e+01,1.10678336e+51,5.33516054e+51,3.00800000e+01,4.02118952e+58,1.93838220e+59
3.00900000e+01,1.16283699e+51,5.60536255e+51,3.00900000e+01,4.22484478e+58,2.03655258e+59
3.01000000e+01,1.22172948e+51,5.88924909e+51,3.01000000e+01,4.43881427e+58,2.13969486e+59
3.01100000e+01,1.28360461e+51,6.18751320e+51,3.01100000e+01,4.66362035e+58,2.24806083e+59
3.01200000e+01,1.34861344e+51,6.50088306e+51,3.01200000e+01,4.89981185e+58,2.36191506e+59
3.01300000e+01,1.41691468e+51,6.83012371e+51,3.01300000e+01,5.14796540e+58,2.48153549e+59
3.01400000e+01,1.48867507e+51,7.17603891e+51,3.01400000e+01,5.40868682e+58,2.60721416e+59
3.01500000e+01,1.56406980e+51,7.53947318e+51,3.01500000e+01,5.68261261e+58,2.73925789e+59
3.01600000e+01,1.64328294e+51,7.92131376e+51,3.01600000e+01,5.97041151e+58,2.87798904e+59
3.01700000e+01,1.72650787e+51,8.32249287e+51,3.01700000e+01,6.27278614e+58,3.02374631e+59
3.01800000e+01,1.81394776e+51,8.74398990e+51,3.01800000e+01,6.59047470e+58,3.17688554e+59
3.01900000e+01,1.90581610e+51,9.18683386e+51,3.01900000e+01,6.92425275e+58,3.33778057e+59
3.02000000e+01,2.00233716e+51,9.65210590e+51,3.02000000e+01,7.27493518e+58,3.50682423e+59
3.02100000e+01,2.10374658e+51,1.01409419e+52,3.02100000e+01,7.64337810e+58,3.68442918e+59
3.02200000e+01,2.21029193e+51,1.06545352e+52,3.02200000e+01,8.03048100e+58,3.87102904e+59
3.02300000e+01,2.32223333e+51,1.11941398e+52,3.02300000e+01,8.43718893e+58,4.06707934e+59
3.02400000e+01,2.43984406e+51,1.17610728e+52,3.02400000e+01,8.86449480e+58,4.27305871e+59
3.02500000e+01,2.56341124e+51,1.23567186e+52,3.02500000e+01,9.31344181e+58,4.48947002e+59
3.02600000e+01,2.69323656e+51,1.29825311e+52,3.02600000e+01,9.78512596e+58,4.71684159e+59
3.02700000e+01,2.82963694e+51,1.36400382e+52,3.02700000e+01,1.02806988e+59,4.95572851e+59
3.02800000e+01,2.97294539e+51,1.43308451e+52,3.02800000e+01,1.08013702e+59,5.20671399e+59
3.02900000e+01,3.12351177e+51,1.50566383e+52,3.02900000e+01,1.13484113e+59,5.47041076e+59
3.03000000e+01,3.28170367e+51,1.58191897e+52,3.03000000e+01,1.19231575e+59,5.74746259e+59
3.03100000e+01,3.44790728e+51,1.66203608e+52,3.03100000e+01,1.25270121e+59,6.03854585e+59
3.03200000e+01,3.62252835e+51,1.74621078e+52,3.03200000e+01,1.31614493e+59,6.34437118e+59
3.03300000e+01,3.80599321e+51,1.83464854e+52,3.03300000e+01,1.38280178e+59,6.66568520e+59
3.03400000e+01,3.99874974e+51,1.92756528e+52,3.03400000e+01,1.45283450e+59,7.00327233e+59
3.03500000e+01,4.20126852e+51,2.02518784e+52,3.03500000e+01,1.52641407e+59,7.35795674e+59
3.03600000e+01,4.41404397e+51,2.12775454e+52,3.03600000e+01,1.60372011e+59,7.73060433e+59
3.03700000e+01,4.63759555e+51,2.23551579e+52,3.03700000e+01,1.68494136e+59,8.12212486e+59
3.03800000e+01,4.87246902e+51,2.34873466e+52,3.03800000e+01,1.77027610e+59,8.53347414e+59
3.03900000e+01,5.11923777e+51,2.46768756e+52,3.03900000e+01,1.85993267e+59,8.96565643e+59
3.04000000e+01,5.37850426e+51,2.59266490e+52,3.04000000e+01,1.95412993e+59,9.41972681e+59
3.04100000e+01,5.65090144e+51,2.72397177e+52,3.04100000e+01,2.05309787e+59,9.89679383e+59
3.04200000e+01,5.93709432e+51,2.86192876e+52,3.04200000e+01,2.15707809e+59,1.03980222e+60
3.04300000e+01,6.23778158e+51,3.00687264e+52,3.04300000e+01,2.26632445e+59,1.09246355e+60
3.04400000e+01,6.55369731e+51,3.15915729e+52,3.04400000e+01,2.38110364e+59,1.14779194e+60
3.04500000e+01,6.88561276e+51,3.31915447e+52,3.04500000e+01,2.50169589e+59,1.20592246e+60
3.04600000e+01,7.23433824e+51,3.48725480e+52,3.04600000e+01,2.62839559e+59,1.26699704e+60
3.04700000e+01,7.60072510e+51,3.66386865e+52,3.04700000e+01,2.76151207e+59,1.33116477e+60
3.04800000e+01,7.98566782e+51,3.84942721e+52,3.04800000e+01,2.90137030e+59,1.39858231e+60
3.04900000e+01,8.39010617e+51,4.04438347e+52,3.04900000e+01,3.04831173e+59,1.46941425e+60
3.05000000e+01,8.81502751e+51,4.24921340e+52,3.05000000e+01,3.20269508e+59,1.54383351e+60
3.05100000e+01,9.26146921e+51,4.46441705e+52,3.05100000e+01,3.36489725e+59,1.62202177e+60
3.05200000e+01,9.73052119e+51,4.69051980e+52,3.05200000e+01,3.53531424e+59,1.70416991e+60
3.05300000e+01,1.02233286e+52,4.92807364e+52,3.05300000e+01,3.71436209e+59,1.79047849e+60
3.05400000e+01,1.07410944e+52,5.17765852e+52,3.05400000e+01,3.90247792e+59,1.88115822e+60
3.05500000e+01,1.12850828e+52,5.43988376e+52,3.05500000e+01,4.10012096e+59,1.97643047e+60
3.05600000e+01,1.18566217e+52,5.71538953e+52,3.05600000e+01,4.30777374e+59,2.07652783e+60
3.05700000e+01,1.24571066e+52,6.00484844e+52,3.05700000e+01,4.52594321e+59,2.18169467e+60
3.05800000e+01,1.30880033e+52,6.30896715e+52,3.05800000e+01,4.75516199e+59,2.29218774e+60
3.05900000e+01,1.37508521e+52,6.62848811e+52,3.05900000e+01,4.99598967e+59,2.40827680e+60
3.06000000e+01,1.44472712e+52,6.96419138e+52,3.06000000e+01,5.24901419e+59,2.53024524e+60
3.06100000e+01,1.51789609e+52,7.31689651e+52,3.06100000e+01,5.51485328e+59,2.65839085e+60
3.06200000e+01,1.59477074e+52,7.68746458e+52,3.06200000e+01,5.79415592e+59,2.79302645e+60
3.06300000e+01,1.67553874e+52,8.07680027e+52,3.06300000e+01,6.08760399e+59,2.93448074e+60
3.06400000e+01,1.76039728e+52,8.48585407e+52,3.06400000e+01,6.39591390e+59,3.08309906e+60
3.06500000e+01,1.84955353e+52,8.91562461e+52,3.06500000e+01,6.71983832e+59,3.23924424e+60
3.06600000e+01,1.94322514e+52,9.36716111e+52,3.06600000e+01,7.06016807e+59,3.40329746e+60
3.06700000e+01,2.04164080e+52,9.84156591e+52,3.06700000e+01,7.41773400e+59,3.57565925e+60
3.06800000e+01,2.14504077e+52,1.03399972e+53,3.06800000e+01,7.79340904e+59,3.75675040e+60
3.06900000e+01,2.25367749e+52,1.08636718e+53,3.06900000e+01,8.18811034e+59,3.94701300e+60
3.07000000e+01,2.36781617e+52,1.14138682e+53,3.07000000e+01,8.60280149e+59,4.14691155e+60
3.07100000e+01,2.48773546e+52,1.19919295e+53,3.07100000e+01,9.03849490e+59,4.35693406e+60
3.07200000e+01,2.61372813e+52,1.25992671e+53,3.07200000e+01,9.49625422e+59,4.57759328e+60
3.07300000e+01,2.74610177e+52,1.32373636e+53,3.07300000e+01,9.97719701e+59,4.80942790e+60
3.07400000e+01,2.88517954e+52,1.39077768e+53,3.07400000e+01,1.04824974e+60,5.05300390e+60
3.07500000e+01,3.03130097e+52,1.46121435e+53,3.07500000e+01,1.10133890e+60,5.30891595e+60
3.07600000e+01,3.18482280e+52,1.53521832e+53,3.07600000e+01,1.15711679e+60,5.57778879e+60
3.07700000e+01,3.34611983e+52,1.61297026e+53,3.07700000e+01,1.21571958e+60,5.86027883e+60
3.07800000e+01,3.51558583e+52,1.69465999e+53,3.07800000e+01,1.27729033e+60,6.15707574e+60
3.07900000e+01,3.69363452e+52,1.78048693e+53,3.07900000e+01,1.34197937e+60,6.46890408e+60
3.08000000e+01,3.88070059e+52,1.87066063e+53,3.08000000e+01,1.40994463e+60,6.79652512e+60
3.08100000e+01,4.07724071e+52,1.96540122e+53,3.08100000e+01,1.48135201e+60,7.14073871e+60
3.08200000e+01,4.28373471e+52,2.06494000e+53,3.08200000e+01,1.55637586e+60,7.50238518e+60
3.08300000e+01,4.50068671e+52,2.16951997e+53,3.08300000e+01,1.63519934e+60,7.88234743e+60
3.08400000e+01,4.72862635e+52,2.27939645e+53,3.08400000e+01,1.71801487e+60,8.28155306e+60
3.08500000e+01,4.96811012e+52,2.39483769e+53,3.08500000e+01,1.80502464e+60,8.70097667e+60
3.08600000e+01,5.21972267e+52,2.51612550e+53,3.08600000e+01,1.89644106e+60,9.14164221e+60
3.08700000e+01,5.48407827e+52,2.64355600e+53,3.08700000e+01,1.99248731e+60,9.60462549e+60
3.08800000e+01,5.76182230e+52,2.77744028e+53,3.08800000e+01,2.09339788e+60,1.00910568e+61
3.08900000e+01,6.05363282e+52,2.91810521e+53,3.08900000e+01,2.19941912e+60,1.06021237e+61
3.09000000e+01,6.36022224e+52,3.06589418e+53,3.09000000e+01,2.31080986e+60,1.11390738e+61
3.09100000e+01,6.68233904e+52,3.22116801e+53,3.09100000e+01,2.42784204e+60,1.17032181e+61
3.09200000e+01,7.02076961e+52,3.38430575e+53,3.09200000e+01,2.55080137e+60,1.22959337e+61
3.09300000e+01,7.37634018e+52,3.55570570e+53,3.09300000e+01,2.67998805e+60,1.29186677e+61
3.09400000e+01,7.74991881e+52,3.73578628e+53,3.09400000e+01,2.81571745e+60,1.35729404e+61
3.09500000e+01,8.14241753e+52,3.92498714e+53,3.09500000e+01,2.95832095e+60,1.42603491e+61
3.09600000e+01,8.55479454e+52,4.12377018e+53,3.09600000e+01,3.10814667e+60,1.49825720e+61
3.09700000e+01,8.98805661e+52,4.33262069e+53,3.09700000e+01,3.26556039e+60,1.57413723e+61
3.09800000e+01,9.44326147e+52,4.55204855e+53,3.09800000e+01,3.43094641e+60,1.65386023e+61
3.09900000e+01,9.92152041e+52,4.78258944e+53,3.09900000e+01,3.60470850e+60,1.73762086e+61
3.10000000e+01,1.04240010e+53,5.02480620e+53,3.10000000e+01,3.78727086e+60,1.82562358e+61
3.10100000e+01,1.09519300e+53,5.27929015e+53,3.10100000e+01,3.97907918e+60,1.91808325e+61
3.10200000e+01,1.15065963e+53,5.54666258e+53,3.10200000e+01,4.18060174e+60,2.01522558e+61
3.10300000e+01,1.20893539e+53,5.82757622e+53,3.10300000e+01,4.39233051e+60,2.11728774e+61
3.10400000e+01,1.27016256e+53,6.12271688e+53,3.10400000e+01,4.61478240e+60,2.22451889e+61
3.10500000e+01,1.33449061e+53,6.43280510e+53,3.10500000e+01,4.84850048e+60,2.33718082e+61
3.10600000e+01,1.40207659e+53,6.75859790e+53,3.10600000e+01,5.09405534e+60,2.45554857e+61
3.10700000e+01,1.47308550e+53,7.10089064e+53,3.10700000e+01,5.35204645e+60,2.57991112e+61
3.10800000e+01,1.54769069e+53,7.46051898e+53,3.10800000e+01,5.62310366e+60,2.71057208e+61
3.10900000e+01,1.62607430e+53,7.83836089e+53,3.10900000e+01,5.90788870e+60,2.84785042e+61
3.11000000e+01,1.70842768e+53,8.23533880e+53,3.11000000e+01,6.20709683e+60,2.99208131e+61
3.11100000e+01,1.79495190e+53,8.65242187e+53,3.11100000e+01,6.52145852e+60,3.14361684e+61
3.11200000e+01,1.88585819e+53,9.09062832e+53,3.11200000e+01,6.85174121e+60,3.30282697e+61
3.11300000e+01,1.98136847e+53,9.55102798e+53,3.11300000e+01,7.19875125e+60,3.47010038e+61
3.11400000e+01,2.08171591e+53,1.00347448e+54,3.11400000e+01,7.56333580e+60,3.64584543e+61
3.11500000e+01,2.18714551e+53,1.05429597e+54,3.11500000e+01,7.94638491e+60,3.83049119e+61
3.11600000e+01,2.29791465e+53,1.10769135e+54,3.11600000e+01,8.34883376e+60,4.02448844e+61
3.11700000e+01,2.41429374e+53,1.16379096e+54,3.11700000e+01,8.77166484e+60,4.22831077e+61
3.11800000e+01,2.53656692e+53,1.22273176e+54,3.11800000e+01,9.21591041e+60,4.44245579e+61
3.11900000e+01,2.66503268e+53,1.28465766e+54,3.11900000e+01,9.68265504e+60,4.66744630e+61
3.12000000e+01,2.80000467e+53,1.34971982e+54,3.12000000e+01,1.01730382e+61,4.90383158e+61
3.12100000e+01,2.94181238e+53,1.41807709e+54,3.12100000e+01,1.06882571e+61,5.15218870e+61
3.12200000e+01,3.09080201e+53,1.48989635e+54,3.12200000e+01,1.12295695e+61,5.41312401e+61
3.12300000e+01,3.24733730e+53,1.56535294e+54,3.12300000e+01,1.17982969e+61,5.68727452e+61
3.12400000e+01,3.41180041e+53,1.64463106e+54,3.12400000e+01,1.23958279e+61,5.97530953e+61
3.12500000e+01,3.58459284e+53,1.72792426e+54,3.12500000e+01,1.30236211e+61,6.27793223e+61
3.12600000e+01,3.76613643e+53,1.81543590e+54,3.12600000e+01,1.36832092e+61,6.59588141e+61
3.12700000e+01,3.95687439e+53,1.90737960e+54,3.12700000e+01,1.43762026e+61,6.92993329e+61
3.12800000e+01,4.15727237e+53,2.00397985e+54,3.12800000e+01,1.51042929e+61,7.28090341e+61
3.12900000e+01,4.36781962e+53,2.10547246e+54,3.12900000e+01,1.58692578e+61,7.64964859e+61
3.13000000e+01,4.58903014e+53,2.21210522e+54,3.13000000e+01,1.66729647e+61,8.03706907e+61
3.13100000e+01,4.82144398e+53,2.32413845e+54,3.13100000e+01,1.75173757e+61,8.44411066e+61
3.13200000e+01,5.06562855e+53,2.44184566e+54,3.13200000e+01,1.84045525e+61,8.87176708e+61
3.13300000e+01,5.32217997e+53,2.56551422e+54,3.13300000e+01,1.93366607e+61,9.32108239e+61
3.13400000e+01,5.59172458e+53,2.69544604e+54,3.13400000e+01,2.03159760e+61,9.79315351e+61
3.13500000e+01,5.87492041e+53,2.83195832e+54,3.13500000e+01,2.13448893e+61,1.02891329e+62
3.13600000e+01,6.17245884e+53,2.97538434e+54,3.13600000e+01,2.24259125e+61,1.08102315e+62
3.13700000e+01,6.48506627e+53,3.12607425e+54,3.13700000e+01,2.35616846e+61,1.13577213e+62
3.13800000e+01,6.81350586e+53,3.28439592e+54,3.13800000e+01,2.47549785e+61,1.19329391e+62
3.13900000e+01,7.15857945e+53,3.45073588e+54,3.13900000e+01,2.60087074e+61,1.25372891e+62
3.14000000e+01,7.52112947e+53,3.62550021e+54,3.14000000e+01,2.73259321e+61,1.31722467e+62
3.14100000e+01,7.90204103e+53,3.80911558e+54,3.14100000e+01,2.87098683e+61,1.38393620e+62
3.14200000e+01,8.30224405e+53,4.00203024e+54,3.14200000e+01,3.01638947e+61,1.45402638e+62
3.14300000e+01,8.72271557e+53,4.20471517e+54,3.14300000e+01,3.16915610e+61,1.52766631e+62
3.14400000e+01,9.16448209e+53,4.41766518e+54,3.14400000e+01,3.32965968e+61,1.60503578e+62
3.14500000e+01,9.62862210e+53,4.64140015e+54,3.14500000e+01,3.49829204e+61,1.68632366e+62
3.14600000e+01,1.01162687e+54,4.87646631e+54,3.14600000e+01,3.67546488e+61,1.77172841e+62
3.14700000e+01,1.06286125e+54,5.12343751e+54,3.14700000e+01,3.86161074e+61,1.86145852e+62
3.14800000e+01,1.11669042e+54,5.38291669e+54,3.14800000e+01,4.05718404e+61,1.95573307e+62
3.14900000e+01,1.17324579e+54,5.65553734e+54,3.14900000e+01,4.26266226e+61,2.05478220e+62
3.15000000e+01,1.23266544e+54,5.94196501e+54,3.15000000e+01,4.47854703e+61,2.15884772e+62
3.15100000e+01,1.29509443e+54,6.24289895e+54,3.15100000e+01,4.70536540e+61,2.26818370e+62
3.15200000e+01,1.36068517e+54,6.55907385e+54,3.15200000e+01,4.94367111e+61,2.38305706e+62
3.15300000e+01,1.42959778e+54,6.89126159e+54,3.15300000e+01,5.19404593e+61,2.50374824e+62
3.15400000e+01,1.50200051e+54,7.24027316e+54,3.15400000e+01,5.45710112e+61,2.63055188e+62
3.15500000e+01,1.57807012e+54,7.60696060e+54,3.15500000e+01,5.73347888e+61,2.76377757e+62
3.15600000e+01,1.65799231e+54,7.99221913e+54,3.15600000e+01,6.02385393e+61,2.90375053e+62
3.15700000e+01,1.74196220e+54,8.39698927e+54,3.15700000e+01,6.32893518e+61,3.05081251e+62
3.15800000e+01,1.83018480e+54,8.82225921e+54,3.15800000e+01,6.64946743e+61,3.20532251e+62
3.15900000e+01,1.92287547e+54,9.26906716e+54,3.15900000e+01,6.98623321e+61,3.36765776e+62
3.16000000e+01,2.02026051e+54,9.73850394e+54,3.16000000e+01,7.34005467e+61,3.53821456e+62
3.16100000e+01,2.12257766e+54,1.02317156e+55,3.16100000e+01,7.71179560e+61,3.71740929e+62
3.16200000e+01,2.23007673e+54,1.07499062e+55,3.16200000e+01,8.10236354e+61,3.90567944e+62
3.16300000e+01,2.34302013e+54,1.12943409e+55,3.16300000e+01,8.51271200e+61,4.10348463e+62
3.16400000e+01,2.46168362e+54,1.18663487e+55,3.16400000e+01,8.94384278e+61,4.31130777e+62
3.16500000e+01,2.58635688e+54,1.24673262e+55,3.16500000e+01,9.39680840e+61,4.52965622e+62
3.16600000e+01,2.71734429e+54,1.30987405e+55,3.16600000e+01,9.87271470e+61,4.75906304e+62
3.16700000e+01,2.85496562e+54,1.37621331e+55,3.16700000e+01,1.03727235e+62,5.00008829e+62
3.16800000e+01,2.99955685e+54,1.44591235e+55,3.16800000e+01,1.08980556e+62,5.25332039e+62
3.16900000e+01,3.15147099e+54,1.51914135e+55,3.16900000e+01,1.14499933e+62,5.51937757e+62
3.17000000e+01,3.31107889e+54,1.59607906e+55,3.17000000e+01,1.20298843e+62,5.79890935e+62
3.17100000e+01,3.47877023e+54,1.67691332e+55,3.17100000e+01,1.26391441e+62,6.09259816e+62
3.17200000e+01,3.65495437e+54,1.76184148e+55,3.17200000e+01,1.32792602e+62,6.40116100e+62
3.17300000e+01,3.84006146e+54,1.85107087e+55,3.17300000e+01,1.39517953e+62,6.72535116e+62
3.17400000e+01,4.03454339e+54,1.94481932e+55,3.17400000e+01,1.46583913e+62,7.06596011e+62
3.17500000e+01,4.23887497e+54,2.04331572e+55,3.17500000e+01,1.54007732e+62,7.42381938e+62
3.17600000e+01,4.45355502e+54,2.14680052e+55,3.17600000e+01,1.61807535e+62,7.79980261e+62
3.17700000e+01,4.67910765e+54,2.25552636e+55,3.17700000e+01,1.70002363e+62,8.19482772e+62
3.17800000e+01,4.91608352e+54,2.36975868e+55,3.17800000e+01,1.78612222e+62,8.60985908e+62
3.17900000e+01,5.16506116e+54,2.48977636e+55,3.17900000e+01,1.87658132e+62,9.04590992e+62
3.18000000e+01,5.42664840e+54,2.61587239e+55,3.18000000e+01,1.97162177e+62,9.50404479e+62
3.18100000e+01,5.70148386e+54,2.74835462e+55,3.18100000e+01,2.07147559e+62,9.98538213e+62
3.18200000e+01,5.99023851e+54,2.88754649e+55,3.18200000e+01,2.17638656e+62,1.04910971e+63
3.18300000e+01,6.29361729e+54,3.03378780e+55,3.18300000e+01,2.28661080e+62,1.10224242e+63
3.18400000e+01,6.61236085e+54,3.18743558e+55,3.18400000e+01,2.40241741e+62,1.15806607e+63
3.18500000e+01,6.94724734e+54,3.34886493e+55,3.18500000e+01,2.52408910e+62,1.21671693e+63
3.18600000e+01,7.29909433e+54,3.51846996e+55,3.18600000e+01,2.65192292e+62,1.27833820e+63
3.18700000e+01,7.66876081e+54,3.69666472e+55,3.18700000e+01,2.78623095e+62,1.34308031e+63
3.18800000e+01,8.05714923e+54,3.88388425e+55,3.18800000e+01,2.92734108e+62,1.41110132e+63
3.18900000e+01,8.46520779e+54,4.08058561e+55,3.18900000e+01,3.07559781e+62,1.48256729e+63
3.19000000e+01,8.89393269e+54,4.28724901e+55,3.19000000e+01,3.23136308e+62,1.55765269e+63
3.19100000e+01,9.34437059e+54,4.50437899e+55,3.19100000e+01,3.39501716e+62,1.63654083e+63
3.19200000e+01,9.81762115e+54,4.73250563e+55,3.19200000e+01,3.56695959e+62,1.71942430e+63
3.19300000e+01,1.03148397e+55,4.97218587e+55,3.19300000e+01,3.74761014e+62,1.80650545e+63
3.19400000e+01,1.08372402e+55,5.22400484e+55,3.19400000e+01,3.93740982e+62,1.89799687e+63
3.19500000e+01,1.13860980e+55,5.48857731e+55,3.19500000e+01,4.13682202e+62,1.99412192e+63
3.19600000e+01,1.19627529e+55,5.76654920e+55,3.19600000e+01,4.34633354e+62,2.09511527e+63
3.19700000e+01,1.25686128e+55,6.05859912e+55,3.19700000e+01,4.56645589e+62,2.20122348e+63
3.19800000e+01,1.32051568e+55,6.36544005e+55,3.19800000e+01,4.79772645e+62,2.31270560e+63
3.19900000e+01,1.38739389e+55,6.68782111e+55,3.19900000e+01,5.04070983e+62,2.42983380e+63
3.20000000e+01,1.45765918e+55,7.02652933e+55,3.20000000e+01,5.29599923e+62,2.55289401e+63
3.20100000e+01,1.53148310e+55,7.38239161e+55,3.20100000e+01,5.56421790e+62,2.68218667e+63
3.20200000e+01,1.60904587e+55,7.75627671e+55,3.20200000e+01,5.84602064e+62,2.81802742e+63
3.20300000e+01,1.69053684e+55,8.14909742e+55,3.20300000e+01,6.14209543e+62,2.96074790e+63
3.20400000e+01,1.77615497e+55,8.56181275e+55,3.20400000e+01,6.45316508e+62,3.11069654e+63
